2016-09-28 18:59:09: 3 [QmQ] 172.16.123.1:0 -> 10.86.50.129:9785qunar.tc.qschedule.common.api.JobRegistryService:1.0.0 register(qunar.tc.qschedule.common.pojo.JobDetail) DONE [{"name":"fuwu.refund.arbitration.c","type":null,"cron":null,"state":null,"recoverStrategy":null,"application":null,"owner":null,"organization":null,"appCode":"f_refund_core"}]
2016-09-28 18:59:09: 13 [QmQ] 172.16.123.1:0 -> 10.86.50.129:9785qunar.tc.qschedule.common.api.JobRegistryService:1.0.0 register(qunar.tc.qschedule.common.pojo.JobDetail) DONE [{"name":"fuwu.refund.nfdstatus.c","type":null,"cron":null,"state":null,"recoverStrategy":null,"application":null,"owner":null,"organization":null,"appCode":"f_refund_core"}]
2016-09-28 18:59:09: 2 [QmQ] 172.16.123.1:0 -> 10.86.50.130:9785qunar.tc.qschedule.common.api.JobRegistryService:1.0.0 register(qunar.tc.qschedule.common.pojo.JobDetail) DONE [{"name":"fuwu.refund.expressfee.c","type":null,"cron":null,"state":null,"recoverStrategy":null,"application":null,"owner":null,"organization":null,"appCode":"f_refund_core"}]
2016-09-28 18:59:09: 3 [QmQ] 172.16.123.1:0 -> 10.86.50.130:9785qunar.tc.qschedule.common.api.JobRegistryService:1.0.0 register(qunar.tc.qschedule.common.pojo.JobDetail) DONE [{"name":"fuwu.refund.xepnr.c","type":null,"cron":null,"state":null,"recoverStrategy":null,"application":null,"owner":null,"organization":null,"appCode":"f_refund_core"}]
2016-09-28 18:59:09: 3 [QmQ] 172.16.123.1:0 -> 10.86.50.130:9785qunar.tc.qschedule.common.api.JobRegistryService:1.0.0 register(qunar.tc.qschedule.common.pojo.JobDetail) DONE [{"name":"fuwu.refund.syncticket.c","type":null,"cron":null,"state":null,"recoverStrategy":null,"application":null,"owner":null,"organization":null,"appCode":"f_refund_core"}]
2016-09-28 18:59:09: 3 [QmQ] 172.16.123.1:0 -> 10.86.50.129:9785qunar.tc.qschedule.common.api.JobRegistryService:1.0.0 register(qunar.tc.qschedule.common.pojo.JobDetail) DONE [{"name":"fuwu.refund.refuseMultiTimes.c","type":null,"cron":null,"state":null,"recoverStrategy":null,"application":null,"owner":null,"organization":null,"appCode":"f_refund_core"}]
2016-09-28 18:59:09: 3 [QmQ] 172.16.123.1:0 -> 10.86.50.130:9785qunar.tc.qschedule.common.api.JobRegistryService:1.0.0 register(qunar.tc.qschedule.common.pojo.JobDetail) DONE [{"name":"fuwu.refund.refundtimeout.c","type":null,"cron":null,"state":null,"recoverStrategy":null,"application":null,"owner":null,"organization":null,"appCode":"f_refund_core"}]
2016-09-28 18:59:09: 4 [QmQ] 172.16.123.1:0 -> 10.86.50.130:9785qunar.tc.qschedule.common.api.JobRegistryService:1.0.0 register(qunar.tc.qschedule.common.pojo.JobDetail) DONE [{"name":"fuwu.refund.rapidticket.c","type":null,"cron":null,"state":null,"recoverStrategy":null,"application":null,"owner":null,"organization":null,"appCode":"f_refund_core"}]
2016-09-28 18:59:09: 3 [QmQ] 172.16.123.1:0 -> 10.86.50.130:9785qunar.tc.qschedule.common.api.JobRegistryService:1.0.0 register(qunar.tc.qschedule.common.pojo.JobDetail) DONE [{"name":"fuwu.refund.encryptPassengerInfoTask.c","type":null,"cron":null,"state":null,"recoverStrategy":null,"application":null,"owner":null,"organization":null,"appCode":"f_refund_core"}]
2016-09-28 18:59:09: 2 [QmQ] 172.16.123.1:0 -> 10.86.50.129:9785qunar.tc.qschedule.common.api.JobRegistryService:1.0.0 register(qunar.tc.qschedule.common.pojo.JobDetail) DONE [{"name":"fuwu.refund.encryptNOrderInfoTask.c","type":null,"cron":null,"state":null,"recoverStrategy":null,"application":null,"owner":null,"organization":null,"appCode":"f_refund_core"}]
2016-09-28 18:59:09: 3 [QmQ] 172.16.123.1:0 -> 10.86.50.130:9785qunar.tc.qschedule.common.api.JobRegistryService:1.0.0 register(qunar.tc.qschedule.common.pojo.JobDetail) DONE [{"name":"fuwu.refund.encryptCashBackInfoTask.c","type":null,"cron":null,"state":null,"recoverStrategy":null,"application":null,"owner":null,"organization":null,"appCode":"f_refund_core"}]
2016-09-28 18:59:09: 4 [QmQ] 172.16.123.1:0 -> 10.86.50.130:9785qunar.tc.qschedule.common.api.JobRegistryService:1.0.0 register(qunar.tc.qschedule.common.pojo.JobDetail) DONE [{"name":"fuwu.refund.encryptXcdDiffInfoTask.c","type":null,"cron":null,"state":null,"recoverStrategy":null,"application":null,"owner":null,"organization":null,"appCode":"f_refund_core"}]
2016-09-28 18:59:09: 3 [QmQ] 172.16.123.1:0 -> 10.86.50.129:9785qunar.tc.qschedule.common.api.JobRegistryService:1.0.0 register(qunar.tc.qschedule.common.pojo.JobDetail) DONE [{"name":"fuwu.refund.deleteSyncStatus.c","type":null,"cron":null,"state":null,"recoverStrategy":null,"application":null,"owner":null,"organization":null,"appCode":"f_refund_core"}]
